image_file,presented_word,is_match,blank_duration,iti_duration,corrAns,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,finish_time.keys,key_resp.rt,key_resp.duration,finish_time.rt,finish_time.duration,inside_loop_trials.thisRepN,inside_loop_trials.thisTrialN,inside_loop_trials.thisN,inside_loop_trials.thisIndex,thisRow.t,notes,setup_experiment.started,instr_text.started,instr_resp.started,setup_experiment.stopped,instr_resp.keys,instr_resp.rt,instr_resp.duration,start_eeg.started,text_2.started,key_resp_3.started,text_2.stopped,start_eeg.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,load_images.started,text_3.started,preload_current_image_2.started,load_images.stopped,fixation_2.started,fixation.started,fixation.stopped,fixation_2.stopped,trials_image.started,stim_image.started,stim_image.stopped,trials_image.stopped,trials_word.started,stim_word.started,stim_word.stopped,trials_word.stopped,blank.started,blank_interval.started,blank_interval.stopped,blank.stopped,response.started,key_resp.started,text.started,key_resp.stopped,text.stopped,response.stopped,inside_loop_trials.key_resp.keys,inside_loop_trials.key_resp.corr,image_presented,word_presented,is_match_condition,response_given,response_correct,response_rt,feedback_message_to_show,show_feedback_flag_value,feedback_routine.started,feedback_text_display.started,feedback_text_display.stopped,feedback_routine.stopped,iti_routine.started,iti_fixation.started,iti_fixation.stopped,iti_routine.stopped,break_2.started,break_2.stopped,inside_loop_trials.finish_time.keys,text_3.stopped,inside_loop_trials.key_resp.rt,inside_loop_trials.key_resp.duration,timer_text.started,finish_time.started,inside_loop_trials.finish_time.rt,inside_loop_trials.finish_time.duration,participant,session,date,expName,psychopyVersion,frameRate,match_key,mismatch_key,allowed_keys_list,expStart,
,,,,,,,,,,,,,,,,,,,,,,0.01647400000001653,0.030120800001895986,0.030120800001895986,7.023593000001711,space,6.989070899999206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.150027600000612,7.154452200000378,7.154452200000378,8.168970000002446,9.570022100000642,space,2.408165700002428,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/zebra.png,scissor,mismatch,1.57,2.31,2,50,50,0,2,1,None,1.1197008999988611,None,,,0,50,50,50,375.01530240000284,,,,,,,,,,,,,,,,,374.9995516000017,375.01530240000284,0.0002234999992651865,375.5016410999997,375.5016635000029,375.5157121000011,376.0152796000002,375.9993211000001,376.00193290000243,376.0152796000002,377.01531610000166,376.9993097000006,376.9996385000013,377.01531610000166,378.0151680000017,377.99909820000175,377.99931950000246,378.0151680000017,379.31506960000115,379.299016500001,379.2992854000004,379.31506960000115,379.31506960000115,,,380.4495760000027,2,1,stimuli/zebra.png,scissor,mismatch,2,1,1.1197008999988611,,False,380.4499926999997,,,380.45003540000107,380.45007590000023,380.46520670000245,382.7818729999999,382.7655193000028,382.765572100001,382.7656096999999,None,,1.1197008999988611,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/face.png,face,match,1.14,2.98,1,51,51,0,2,0,None,1.0836275000001478,None,,,0,51,51,51,382.7818729999999,,,,,,,,,,,,,,,,,382.76581830000214,382.7818729999999,0.00021249999917927198,383.26543110000057,383.26546580000286,383.28185909999956,,383.771013900001,383.77197530000194,383.787290100001,384.79848870000205,384.7822898000013,384.7826913000026,384.79848870000205,385.8039721999994,385.78769889999967,385.78781549999985,385.8039721999994,386.81523460000244,386.7990602000027,386.79937110000174,386.81523460000244,386.81523460000244,,,387.9044132000017,2,0,stimuli/face.png,face,match,2,0,1.0836275000001478,Mauvaise réponse,True,387.90574520000155,387.9205443000028,,389.4151146000004,389.4151722000024,389.43182499999966,392.4151517999999,392.3988156000014,392.39887720000115,392.3989160000019,None,383.28185909999956,1.0836275000001478,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/face.png,zebra,mismatch,1.45,2.35,2,52,52,0,2,1,None,0.49603209999986575,None,,,0,52,52,52,392.4151517999999,,,,,,,,,,,,,,,,,392.39913890000025,392.4151517999999,0.00022610000087297522,392.8988528000009,392.89890560000276,392.9150002999995,393.4151683000018,393.3989115000004,393.4018580000011,393.4151683000018,394.4151703000025,394.3989255000015,394.39918500000203,394.4151703000025,395.41512449999937,395.3987981999999,395.3989925999995,395.41512449999937,396.7150677999998,396.6988557000004,396.6991056000006,396.7150677999998,396.7150677999998,,,397.2160702000001,2,1,stimuli/face.png,zebra,mismatch,2,1,0.49603209999986575,,False,397.21721439999965,,,397.2172552000011,397.2172974000023,397.23166610000044,399.58169110000017,399.5654276000023,399.5654854000022,399.5655241000022,None,392.9150002999995,0.49603209999986575,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/scissor.png,scissor,match,1.41,2.56,1,53,53,0,1,1,None,1.0856256000006397,None,,,0,53,53,53,399.58169110000017,,,,,,,,,,,,,,,,,399.565749100002,399.58169110000017,0.000225800002226606,400.06772210000054,400.0677426000002,400.0820291000018,400.58140640000056,400.5655323000028,400.56806420000066,400.58140640000056,401.58173259999967,401.56552680000095,401.56578830000217,401.58173259999967,402.5816560000021,402.5654375000013,402.5656557000002,402.5816560000021,403.7815819000025,403.7654896000022,403.7657541000008,403.7815819000025,403.7815819000025,,,404.88280990000203,1,1,stimuli/scissor.png,scissor,match,1,1,1.0856256000006397,,False,404.88314230000105,,,404.88318060000165,404.88321690000157,404.8985236000008,407.46484110000165,407.4487512000014,407.44881330000135,407.44885350000186,None,,1.0856256000006397,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/banana.png,zebra,mismatch,1.17,1.02,2,54,54,0,2,1,None,0.385278500001732,None,,,0,54,54,54,407.46484110000165,,,,,,,,,,,,,,,,,407.4490669000006,407.46484110000165,0.0002147999985027127,407.94868340000176,407.9487369000017,407.9647180000029,,408.4537805,408.4549365000021,408.4661537000029,409.4815998000013,409.4654816000002,409.46568500000285,409.4815998000013,410.4870264000019,410.4699385000022,410.47016910000093,410.4870264000019,411.49831280000217,411.48213020000185,411.48244970000087,411.49831280000217,411.49831280000217,,,411.89922090000255,2,1,stimuli/banana.png,zebra,mismatch,2,1,0.385278500001732,,False,411.89950410000165,,,411.89960710000014,411.8996521000008,411.9148703000028,412.94818920000034,412.9320912000003,412.93214100000114,412.93217450000157,None,407.9647180000029,0.385278500001732,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/banana.png,banana,match,1.17,2.65,1,55,55,0,1,1,None,1.358209900001384,None,,,0,55,55,55,412.94818920000034,,,,,,,,,,,,,,,,,412.9323863000027,412.94818920000034,0.00021809999816468917,413.4319171999996,413.4319695000013,413.4481029000017,413.9482231000002,413.93198380000103,413.9344894999995,413.9482231000002,414.9481844000002,414.93205020000096,414.9322705000013,414.9481844000002,415.95033200000034,415.9321592000015,415.9323439,415.95033200000034,417.9648062000015,417.9486011000008,417.9488375000001,417.9648062000015,417.9648062000015,,,419.3323937000023,1,1,stimuli/banana.png,banana,match,1,1,1.358209900001384,,False,419.3326541999995,,,419.3326876000028,419.33272059999945,419.34821600000214,421.99805600000036,421.981928600002,421.9819803999999,421.98201750000226,None,413.4481029000017,1.358209900001384,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/scissor.png,banana,mismatch,1.8,1.54,2,56,56,0,2,1,None,0.8975619999982882,None,,,0,56,56,56,421.99805600000036,,,,,,,,,,,,,,,,,421.98222950000127,421.99805600000036,0.0002153999994334299,422.4819602000025,422.48200519999955,422.4981520000001,422.9981818000015,422.98193380000157,422.9843887999996,422.9981818000015,423.99819019999995,423.98201450000124,423.9822793000021,423.99819019999995,424.9981136999995,424.9819239000026,424.9821609000028,424.9981136999995,426.6980102000016,426.68186210000204,426.68222349999996,426.6980102000016,426.6980102000016,,,427.5992729000027,2,1,stimuli/scissor.png,banana,mismatch,2,1,0.8975619999982882,,False,427.5995585000019,,,427.5995913000006,427.59962749999977,427.6147770000025,429.16462420000244,429.14860930000214,429.1486607000006,429.1486967000019,None,422.4981520000001,0.8975619999982882,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/banana.png,face,mismatch,1.82,2.46,2,57,57,0,2,1,None,0.23413540000183275,None,,,0,57,57,57,429.16462420000244,,,,,,,,,,,,,,,,,429.1489010000005,429.16462420000244,0.0002091999995172955,429.6485809000005,429.64863660000265,429.6646040000014,430.1644417999996,430.14875720000055,430.1514040000002,430.1644417999996,431.1646326000009,431.1485579,431.14884639999946,431.1646326000009,432.1647494000026,432.1485642000007,432.14884900000106,432.1647494000026,433.6647462000001,433.64848279999933,433.64878920000046,433.6647462000001,433.6647462000001,,,433.9157484999996,2,1,stimuli/banana.png,face,mismatch,2,1,0.23413540000183275,,False,433.916049200001,,,433.9160886999998,433.9161263999995,433.93128210000214,436.3981160000003,436.38152489999993,436.3815510000022,436.38156510000044,None,429.6646040000014,0.23413540000183275,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/zebra.png,zebra,match,1.18,1.04,1,58,58,0,1,1,None,0.35094220000246423,None,,,0,58,58,58,436.3981160000003,,,,,,,,,,,,,,,,,436.38165840000147,436.3981160000003,9.169999975711107e-05,436.88188640000226,436.8819427000017,436.8975324000021,437.3980616000008,437.3820372000009,437.3845738000018,437.3980616000008,438.3978784000028,438.3817033000014,438.38189030000285,438.3978784000028,439.3981130000029,439.3820326000023,439.38236250000045,439.3981130000029,441.09978129999945,441.08208970000123,441.08243330000187,441.09978129999945,441.09978129999945,,,441.4658049999998,1,1,stimuli/zebra.png,zebra,match,1,1,0.35094220000246423,,False,441.46624580000207,,,441.4662829000008,441.46631830000115,441.4813787000021,442.53131620000204,442.5151063000012,442.51516400000037,442.5152044999995,None,436.8975324000021,0.35094220000246423,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/scissor.png,scissor,match,1.71,1.14,1,59,59,0,1,1,None,0.47233869999763556,None,,,0,59,59,59,442.53131620000204,,,,,,,,,,,,,,,,,442.51541780000116,442.53131620000204,0.000216500000533415,443.0150082,443.0150534000022,443.0311251000021,,443.5184337999999,443.5194396000006,443.530933500002,444.53130560000136,444.5147434999999,444.51490980000017,444.53130560000136,445.5310008000015,445.5160658999994,445.5161619999999,445.5310008000015,446.7311609000026,446.7150717000004,446.71535829999993,446.7311609000026,446.7311609000026,,,447.21576579999964,1,1,stimuli/scissor.png,scissor,match,1,1,0.47233869999763556,,False,447.2160844000027,,,447.21612470000036,447.2161636000019,447.2312396000016,448.3814216000028,448.3650465999999,448.36510120000094,448.36513639999976,None,443.0311251000021,0.47233869999763556,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/scissor.png,zebra,mismatch,1.33,1.28,2,60,60,0,2,1,None,0.2752853999991203,None,,,0,60,60,60,448.3814216000028,,,,,,,,,,,,,,,,,448.36536310000156,448.3814216000028,0.00023070000315783545,448.86495950000244,448.8650097000027,448.8808207000002,,449.3700408000004,449.37105590000283,449.3867796000013,450.3980107000025,450.3811913999998,450.3813009000005,450.3980107000025,451.3991129999995,451.3827308,451.38284940000085,451.3991129999995,453.3202170000004,453.3002125000021,453.3004426000007,453.3202170000004,453.3202170000004,,,453.60369170000195,2,1,stimuli/scissor.png,zebra,mismatch,2,1,0.2752853999991203,,False,453.60391900000104,,,453.6039328000006,453.6039460000029,453.6200408000004,454.9144062000014,454.8984366000004,454.89848820000043,454.8985261000016,None,448.8808207000002,0.2752853999991203,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/banana.png,banana,match,1.03,1.83,1,61,61,0,1,1,None,0.5929860000032932,None,,,0,61,61,61,454.9144062000014,,,,,,,,,,,,,,,,,454.89874300000156,454.9144062000014,0.00022190000163391232,455.39824560000125,455.39830110000185,455.41434350000054,455.91453580000234,455.8984221000028,455.9010502000019,455.91453580000234,456.9144387000015,456.8984995999999,456.8987245000026,456.9144387000015,457.9144296000013,457.8978253999994,457.8979440000003,457.9144296000013,458.91412649999984,458.8984461,458.89879590000055,458.91412649999984,458.91412649999984,,,459.5162713000027,1,1,stimuli/banana.png,banana,match,1,1,0.5929860000032932,,False,459.5164809000016,,,459.51649330000146,459.51650620000146,459.53246710000167,461.3644419000011,461.34830169999987,461.3483578000014,461.3483962999999,None,455.41434350000054,0.5929860000032932,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/banana.png,banana,match,1.42,2.85,1,62,62,0,1,1,None,0.3946317000009003,None,,,0,62,62,62,461.3644419000011,,,,,,,,,,,,,,,,,461.3486105000011,461.3644419000011,0.00021800000104121864,461.8505154000013,461.8505447000025,461.86480239999946,462.36436420000246,462.34793360000185,462.3505017999996,462.36436420000246,463.36421750000227,463.34829360000003,463.34851360000175,463.36421750000227,464.3643523000028,464.34806590000153,464.34832120000283,464.3643523000028,465.66447470000276,465.6482175000019,465.64853310000035,465.66447470000276,465.66447470000276,,,466.0702029000022,1,1,stimuli/banana.png,banana,match,1,1,0.3946317000009003,,False,466.07034209999983,,,466.07035370000085,466.07036540000263,466.0866477000018,468.94775140000274,468.93135840000105,468.9314073000023,468.9314422999996,None,,0.3946317000009003,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/face.png,scissor,mismatch,1.31,2.76,2,63,63,0,2,1,None,0.5343057999998564,None,,,0,63,63,63,468.94775140000274,,,,,,,,,,,,,,,,,468.93164830000023,468.94775140000274,0.00020980000044801272,469.4316394000016,469.43169510000007,469.4475428000005,469.94766979999986,469.9315478999997,469.9340646000019,469.94766979999986,470.94990379999945,470.93145430000004,470.9316508000011,470.94990379999945,471.96433340000294,471.9481194,471.9483254000006,471.96433340000294,473.3643665000018,473.3480335000022,473.3482640000002,473.3643665000018,473.3643665000018,,,473.91531250000116,2,1,stimuli/face.png,scissor,mismatch,2,1,0.5343057999998564,,False,473.91561990000264,,,473.91565990000163,473.9156968999996,473.9309716000025,476.6974724000029,476.68151130000115,476.68157450000217,476.6816135000008,None,469.4475428000005,0.5343057999998564,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/face.png,zebra,mismatch,1.3,1.65,2,64,64,0,2,1,None,0.9333731000006082,None,,,0,64,64,64,476.6974724000029,,,,,,,,,,,,,,,,,476.6818318000005,476.6974724000029,0.0002220999995188322,477.1806991000012,477.18071730000156,477.19711710000047,477.69763629999943,477.6814564000015,477.6839843000016,477.69763629999943,478.6976689000003,478.6814250000025,478.68166890000066,478.6976689000003,479.6975439000016,479.6814056000003,479.68160290000014,479.6975439000016,481.1974512000015,481.18125820000205,481.1816032000024,481.1974512000015,481.1974512000015,,,482.13254009999946,2,1,stimuli/face.png,zebra,mismatch,2,1,0.9333731000006082,,False,482.1328097000005,,,482.1328450000001,482.13288040000043,482.1476075000028,483.7974772000016,483.7811306000003,483.78116280000177,483.78118090000135,None,477.19711710000047,0.9333731000006082,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/scissor.png,scissor,match,1.83,1.71,1,65,65,0,1,1,None,0.36103019999791286,None,,,0,65,65,65,483.7974772000016,,,,,,,,,,,,,,,,,483.78128950000246,483.7974772000016,0.00010919999840552919,484.28137290000086,484.2814274000011,484.3031754000003,,484.7976907000011,484.80044660000203,484.81405430000086,485.81413450000036,485.79818259999956,485.7984615999994,485.81413450000036,486.8141149000003,486.79793260000224,486.79817230000117,486.8141149000003,488.71390170000086,488.6975130999999,488.6976532000008,488.71390170000086,488.71390170000086,,,489.0816515000006,1,1,stimuli/scissor.png,scissor,match,1,1,0.36103019999791286,,False,489.08197010000004,,,489.0820144999998,489.0820560000029,489.0975238000028,490.81423410000207,490.79805300000226,490.79811379999956,490.79815170000074,None,484.3031754000003,0.36103019999791286,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/zebra.png,zebra,match,1.11,1.34,1,66,66,0,1,1,None,0.5938936999991711,None,,,0,66,66,66,490.81423410000207,,,,,,,,,,,,,,,,,490.79836590000195,490.81423410000207,0.00022019999960321002,491.29793580000114,491.29797900000267,491.3137922999995,491.81419860000096,491.79810030000226,491.8007924000012,491.81419860000096,492.8139477000004,492.7979407000021,492.79818720000185,492.8139477000004,493.81405559999985,493.79800760000217,493.7983158999996,493.81405559999985,494.9136357000025,494.89801980000266,494.8983623000022,494.9136357000025,494.9136357000025,,,495.51479330000075,1,1,stimuli/zebra.png,zebra,match,1,1,0.5938936999991711,,False,495.5150042000023,,,495.5150176999996,495.51503109999976,495.53077269999994,496.8808237000012,496.8647529000009,496.8648064000008,496.86484250000285,None,491.3137922999995,0.5938936999991711,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/scissor.png,banana,mismatch,1.13,2.11,2,67,67,0,2,1,None,1.3132381000032183,None,,,0,67,67,67,496.8808237000012,,,,,,,,,,,,,,,,,496.8650574000021,496.8808237000012,0.0002190000013797544,497.36448160000145,497.36453050000273,497.3808390000013,497.8827607000021,497.86468930000046,497.86733710000044,497.8827607000021,498.8974593000021,498.8815192000002,498.8818659000026,498.8974593000021,499.89748330000293,499.8814741999995,499.8817162000014,499.89748330000293,500.8974804999998,500.881223700002,500.8814601000013,500.8974804999998,500.8974804999998,,,502.2147619999996,2,1,stimuli/scissor.png,banana,mismatch,2,1,1.3132381000032183,,False,502.2148986000029,,,502.21490970000013,502.2149215000027,502.2307791000021,504.3473241000029,504.33068950000234,504.3307134000024,504.33072580000226,None,497.3808390000013,1.3132381000032183,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/banana.png,zebra,mismatch,1.99,2.59,2,68,68,0,2,1,None,0.38511579999976675,None,,,0,68,68,68,504.3473241000029,,,,,,,,,,,,,,,,,504.3308085000026,504.3473241000029,8.270000034826808e-05,504.8310530000017,504.8310730000012,504.84858280000117,,505.34747020000214,505.3501216000004,505.3640446999998,506.363982400002,506.34790240000075,506.3481103000013,506.363982400002,507.3640402000019,507.34789960000126,507.3482249000008,507.3640402000019,508.9695855000027,508.95316810000077,508.95328750000044,508.9695855000027,508.9695855000027,,,509.36505600000237,2,1,stimuli/banana.png,zebra,mismatch,2,1,0.38511579999976675,,False,509.36533500000223,,,509.36536949999936,509.3654002000003,509.3806141000023,511.9807467000028,511.96449140000186,511.964549100001,511.9645892000008,None,,0.38511579999976675,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/banana.png,banana,match,1.16,2.19,1,69,69,0,1,1,None,0.45874039999762317,None,,,0,69,69,69,511.9807467000028,,,,,,,,,,,,,,,,,511.964803400002,511.9807467000028,0.00021750000087195076,512.4643505999993,512.4644009000003,512.4805428,512.980649000001,512.9647073000015,512.9673567999998,512.980649000001,513.9804887999999,513.9645361000003,513.9648885999995,513.9804887999999,514.9805514,514.966737900002,514.9669551000006,514.9805514,516.0805048000002,516.064529700001,516.0647564000028,516.0805048000002,516.0805048000002,,,516.5484075999993,1,1,stimuli/banana.png,banana,match,1,1,0.45874039999762317,,False,516.5487148000029,,,516.548752900002,516.548788600001,516.5639097000021,518.763921400001,518.747899500002,518.7479638000004,518.7480033000029,None,512.4805428,0.45874039999762317,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/face.png,face,match,1.4,1.38,1,70,70,0,1,1,None,1.201380300000892,None,,,0,70,70,70,518.763921400001,,,,,,,,,,,,,,,,,518.7482216000026,518.763921400001,0.00022220000028028153,519.2477896000019,519.2478461000028,519.2638356000025,519.7639030999999,519.747769900001,519.7503785000008,519.7639030999999,520.7638886999994,520.7478943000024,520.7481540000008,520.7638886999994,521.7638585999994,521.7478155999997,521.7482156000005,521.7638585999994,523.5694967000018,523.5528255999998,523.5529572000014,523.5694967000018,523.5694967000018,,,524.78154,1,1,stimuli/face.png,face,match,1,1,1.201380300000892,,False,524.7818423999997,,,524.7818823000016,524.7819202999999,524.7972236999994,526.1804499999998,526.1645214000018,526.1645855999996,526.1646260000016,None,519.2638356000025,1.201380300000892,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/zebra.png,banana,mismatch,1.66,1.54,2,71,71,0,2,1,None,0.3945961999997962,None,,,0,71,71,71,526.1804499999998,,,,,,,,,,,,,,,,,526.1648557000008,526.1804499999998,0.00023289999808184803,526.6642374000003,526.6642871000004,526.6805270000004,527.1804695000028,527.1644023000008,527.1669694000011,527.1804695000028,528.1804134000013,528.1644527000026,528.1648018000014,528.1804134000013,529.1804747999995,529.1644675999996,529.1648558000015,529.1804747999995,530.2804484000008,530.2644782999996,530.2648098999998,530.2804484000008,530.2804484000008,,,530.6816662000019,2,1,stimuli/zebra.png,banana,mismatch,2,1,0.3945961999997962,,False,530.6820482000003,,,530.682088900001,530.6821290000007,530.6969970000027,532.2470066999995,532.2311625000002,532.2312259999999,532.2312655999995,None,526.6805270000004,0.3945961999997962,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/banana.png,zebra,mismatch,1.09,2.93,2,72,72,0,2,1,None,0.44456870000067283,None,,,0,72,72,72,532.2470066999995,,,,,,,,,,,,,,,,,532.2314869000002,532.2470066999995,0.00022489999901154079,532.732527600001,532.7325471000004,532.7468695999996,533.2470294000013,533.2310840999999,533.233809100002,533.2470294000013,534.2471441000016,534.2311150999994,534.2314450000013,534.2471441000016,535.2470118000019,535.2308787000002,535.2312327,535.2470118000019,536.4470202000011,536.4310274000018,536.4313253,536.4470202000011,536.4470202000011,,,536.8981975000024,2,1,stimuli/banana.png,zebra,mismatch,2,1,0.44456870000067283,,False,536.8993511000008,,,536.8993937000014,536.8994332000002,536.9136848000016,539.8525386000001,539.8363232000011,539.8363463999995,539.8363590000008,None,,0.44456870000067283,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/scissor.png,scissor,match,1.54,2.87,1,73,73,0,1,1,p,0.3100941000011517,None,14.267885500001285,None,0,73,73,73,539.8525386000001,,,,,,,,,,,,,,,,,539.8364423000021,539.8525386000001,8.280000110971741e-05,540.3402530000021,540.340272100002,540.3472382,540.8469953000022,540.8309368000009,540.8334007000012,540.8469953000022,541.8469404999996,541.8309049000018,541.8312767000025,541.8469404999996,542.8470474000023,542.8309398000019,542.8311661000007,542.8470474000023,544.4526762999994,544.4364452000009,544.4365429999998,544.4526762999994,544.4526762999994,,,544.7646419000012,1,1,stimuli/scissor.png,scissor,match,1,1,0.3100941000011517,,False,544.764919600002,,,544.7649574999996,544.7649953,544.7803058999998,547.6635458000019,547.6475435000029,547.6475993999993,561.9478001999996,p,,0.3100941000011517,None,547.6635458000019,547.6635458000019,14.267885500001285,None,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/zebra.png,banana,mismatch,1.42,2.81,2,74,74,0,2,1,None,0.3920192000005045,None,,,0,74,74,74,561.9634910000023,,,,,,,,,,,,,,,,,561.9480610999999,561.9634910000023,0.0002378999997745268,562.4472676000005,562.4473156999993,562.4635052000012,562.9634869000001,562.9472961000029,562.9498421000026,562.9634869000001,563.9634659000003,563.9472908999996,563.9475687000013,563.9634659000003,564.9634516000006,564.9471924999998,564.9474236999995,564.9634516000006,566.1634682000004,566.1472875,566.1475661000004,566.1634682000004,566.1634682000004,,,566.5645879000003,2,1,stimuli/zebra.png,banana,mismatch,2,1,0.3920192000005045,,False,566.5649119000009,,,566.5649542000028,566.5649936000009,566.5801173,569.3967269999994,569.3805420999997,569.3805704000006,569.3805845999996,None,562.4635052000012,0.3920192000005045,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
stimuli/banana.png,banana,match,1.62,1.32,1,75,75,0,1,1,None,0.5343785000004573,None,,,0,75,75,75,569.3967269999994,,,,,,,,,,,,,,,,,569.3806736000006,569.3967269999994,8.729999899514951e-05,569.8802133000027,569.8802569,569.896551400001,570.3968321000029,570.3799075000024,570.3809249000005,570.3968321000029,571.3967499000028,571.3802147999995,571.3803506000004,571.3967499000028,572.3967537000026,572.3802331000006,572.3803496,572.3967537000026,573.5966398000019,573.5804367000019,573.5807072999996,573.5966398000019,573.5966398000019,,,574.1476917,1,1,stimuli/banana.png,banana,match,1,1,0.5343785000004573,,False,574.1479921000027,,,574.148030700002,574.1480711000004,574.1633610000026,575.4965809999994,575.4803840999994,575.4804379000016,575.4804731000004,None,569.896551400001,0.5343785000004573,None,,,,,sub-088,001,2025-06-10_15h24.05.961,FunctionalLocalizer,2024.2.4,61.28701505877722,1,2,"['1', '2']",2025-06-10 15h25.06.550769 -0400,
