image_file,presented_word,is_match,blank_duration,iti_duration,corrAns,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,finish_time.keys,finish_time.rt,finish_time.duration,inside_loop_trials.thisRepN,inside_loop_trials.thisTrialN,inside_loop_trials.thisN,inside_loop_trials.thisIndex,thisRow.t,notes,setup_experiment.started,instr_text.started,instr_resp.started,setup_experiment.stopped,instr_resp.keys,instr_resp.rt,instr_resp.duration,start_eeg.started,text_2.started,key_resp_3.started,start_eeg.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,load_images.started,text_3.started,preload_current_image_2.started,load_images.stopped,fixation_2.started,fixation.started,fixation_2.stopped,trials_image.started,stim_image.started,stim_image.stopped,trials_image.stopped,trials_word.started,stim_word.started,stim_word.stopped,trials_word.stopped,blank.started,blank_interval.started,blank_interval.stopped,blank.stopped,response.started,key_resp.started,text.started,response.stopped,inside_loop_trials.key_resp.keys,inside_loop_trials.key_resp.corr,inside_loop_trials.key_resp.rt,inside_loop_trials.key_resp.duration,image_presented,word_presented,is_match_condition,response_given,response_correct,response_rt,feedback_message_to_show,show_feedback_flag_value,feedback_routine.started,feedback_routine.stopped,iti_routine.started,iti_fixation.started,iti_fixation.stopped,iti_routine.stopped,break_2.started,break_2.stopped,inside_loop_trials.finish_time.keys,text_3.stopped,fixation.stopped,feedback_text_display.started,feedback_text_display.stopped,timer_text.started,finish_time.started,inside_loop_trials.finish_time.rt,inside_loop_trials.finish_time.duration,end.started,end_text.started,key_resp_2.started,end.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,match_key,mismatch_key,allowed_keys_list,expStart,
,,,,,,,,,,,,,,,,,,,,,,0.05705000017769635,0.06629650015383959,0.06629650015383959,5.010257099987939,space,4.940689200069755,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.07548680016771,5.087399200070649,5.087399200070649,5.950363600160927,space,0.855956899933517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/banane.png,face,mismatch,1.95,2.08,2,62,62,0,2,1,0.25392109993845224,None,None,,,0,62,62,62,443.1707425999921,,,,,,,,,,,,,,,,443.1626316001639,443.1707425999921,8.25000461190939e-05,443.66639090003446,443.6664086000528,443.6749569000676,444.16250610002317,444.16398190008476,444.170738800196,445.16205310006626,445.15428510005586,445.1544061000459,445.16205310006626,446.15409580012783,446.1457693001721,446.1459183001425,446.15409580012783,447.3452326999977,447.3376241000369,447.33776330016553,447.3452326999977,447.3452326999977,447.60416600015014,2,1,0.25392109993845224,None,stimuli/banane.png,face,mismatch,2,1,0.25392109993845224,,False,447.60429790010676,447.60431049996987,447.6043224001769,447.6122958001215,449.68263679998927,449.67496410012245,449.6749878001865,449.6750010000542,None,,444.170738800196,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/zèbre.png,ciseau,mismatch,1.6,2.44,2,63,63,0,2,1,0.31679000006988645,None,None,,,0,63,63,63,449.68263679998927,,,,,,,,,,,,,,,,449.67508199997246,449.68263679998927,8.139992132782936e-05,450.17889440013096,450.17894020001404,450.18819440016523,450.67099270015024,450.67198960017413,450.6785892001353,451.67449660017155,451.6664431001991,451.66655239998363,451.67449660017155,452.6704361999873,452.6622035000473,452.6624219000805,452.6704361999873,454.66614540014416,454.65800950000994,454.6581230000593,454.66614540014416,454.66614540014416,454.98346780007705,2,1,0.31679000006988645,None,stimuli/zèbre.png,ciseau,mismatch,2,1,0.31679000006988645,,False,454.9836907000281,454.9837021001149,454.9837140000891,454.9917664001696,457.4248273000121,457.41644810000435,457.416471300181,457.41648460016586,None,,450.6785892001353,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/face.png,face,match,1.69,1.09,1,64,64,0,1,1,0.419964199885726,None,None,,,0,64,64,64,457.4248273000121,,,,,,,,,,,,,,,,457.41656580008566,457.4248273000121,8.060014806687832e-05,457.9202396001201,457.9202595001552,457.9289747001603,458.41210690001026,458.4130822001025,458.4203743999824,459.4163468000479,459.40790680004284,459.40811319998465,459.4163468000479,460.4079046000261,460.399705799995,460.3997992000077,460.4079046000261,461.8037928000558,461.7958647001069,461.79597740015015,461.8037928000558,461.8037928000558,462.2290008000564,1,1,0.419964199885726,None,stimuli/face.png,face,match,1,1,0.419964199885726,,False,462.22920200019144,462.2292147001717,462.22922700014897,462.23700150009245,463.32067050016485,463.31231900001876,463.3123419000767,463.3123539001681,None,,458.4203743999824,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/face.png,zèbre,mismatch,1.62,1.67,2,65,65,0,2,1,0.42806640011258423,None,None,,,0,65,65,65,463.32067050016485,,,,,,,,,,,,,,,,463.31243699998595,463.32067050016485,8.17000400274992e-05,463.8164621000178,463.8165047999937,463.82358040008694,464.30824739998206,464.3092843000777,464.31612670002505,465.3122286000289,465.3036808001343,465.30378339998424,465.3122286000289,466.30341499997303,466.2954546001274,466.29558520019054,466.30341499997303,468.2992528001778,468.2914152999874,468.29154080012813,468.2992528001778,468.2992528001778,468.7332035000436,2,1,0.42806640011258423,None,stimuli/face.png,zèbre,mismatch,2,1,0.42806640011258423,,False,468.73340390017256,468.73341840016656,468.73343110014684,468.74096309999004,470.40371640003286,470.39546150015667,470.39548510010354,470.39549800008535,None,,464.31612670002505,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/ciseau.png,zèbre,mismatch,1.33,2.62,2,66,66,0,2,1,0.27241329988464713,None,None,,,0,66,66,66,470.40371640003286,,,,,,,,,,,,,,,,470.3955805001315,470.40371640003286,8.089980110526085e-05,470.89968240004964,470.8997110000346,470.9077998001594,471.3913869999815,471.39237750018947,471.3996290001087,472.395070000086,472.3873706001323,472.3875456000678,472.395070000086,473.3867610001471,473.3788131000474,473.378928600112,473.3867610001471,474.7829275999684,474.7751679001376,474.7752740001306,474.7829275999684,474.7829275999684,475.05826109996997,2,1,0.27241329988464713,None,stimuli/ciseau.png,zèbre,mismatch,2,1,0.27241329988464713,,False,475.0584799000062,475.05849319999106,475.0585062999744,475.0658568001818,477.6824490001891,477.67599770007655,477.67602180014364,477.6760348000098,None,,471.3996290001087,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/banane.png,banane,match,1.03,1.25,1,67,67,0,1,1,0.3298845000099391,None,None,,,0,67,67,67,477.6824490001891,,,,,,,,,,,,,,,,477.67611650004983,477.6824490001891,8.079991675913334e-05,478.17891230015084,478.1789577000309,478.190512200119,478.6744145001285,478.67538530007005,478.68250160012394,479.674228399992,479.6664150999859,479.6665347001981,479.674228399992,480.6662485001143,480.6576255999971,480.6577141000889,480.6662485001143,481.86173170013353,481.85315690003335,481.8532879999839,481.86173170013353,481.86173170013353,482.1996879000217,1,1,0.3298845000099391,None,stimuli/banane.png,banane,match,1,1,0.3298845000099391,,False,482.19988670013845,482.19989960012026,482.199912100099,482.2072207001038,483.45295210019685,483.4450287001673,483.44505239999853,483.44506549998187,None,,478.68250160012394,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/banane.png,banane,match,1.46,2.07,1,68,68,0,1,1,0.21039850008673966,None,None,,,0,68,68,68,483.45295210019685,,,,,,,,,,,,,,,,483.44514630013146,483.45295210019685,7.95999076217413e-05,483.94935320015065,483.94937360007316,483.9574321000837,484.4452810001094,484.4462403000798,484.4533189001959,485.4491491999943,485.4410056001507,485.4411127001513,485.4491491999943,486.44478250015527,486.43712190003134,486.4372744001448,486.44478250015527,487.7408295001369,487.7325813001953,487.73270660010166,487.7408295001369,487.7408295001369,487.95820470014587,1,1,0.21039850008673966,None,stimuli/banane.png,banane,match,1,1,0.21039850008673966,,False,487.95832940004766,487.9583404001314,487.95835250010714,487.9656018000096,490.02803080016747,490.0200987001881,490.02012180001475,490.02013469999656,None,,,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/face.png,zèbre,mismatch,1.79,2.23,2,69,69,0,2,1,0.2879454998765141,None,None,,,0,69,69,69,490.02803080016747,,,,,,,,,,,,,,,,490.0202150000259,490.02803080016747,7.930002175271511e-05,490.524256600067,490.52427739999257,490.53282760013826,491.01595290005207,491.0169407001231,491.025905800052,492.0198999000713,492.011683100136,492.0117915000301,492.0198999000713,493.0157892999705,493.00749520002864,493.0075819999911,493.0157892999705,494.7113420001697,494.70390750002116,494.7040313000325,494.7113420001697,494.7113420001697,495.0035412001889,2,1,0.2879454998765141,None,stimuli/face.png,zèbre,mismatch,2,1,0.2879454998765141,,False,495.00373090012,495.00374409998767,495.0037562001962,495.01149399997666,497.2365416001994,497.2283020999748,497.22832490014844,497.22833770001307,None,,491.025905800052,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/face.png,face,match,1.66,1.03,1,70,70,0,1,1,0.22771880007348955,None,None,,,0,70,70,70,497.2365416001994,,,,,,,,,,,,,,,,497.2284173001535,497.2365416001994,7.92001374065876e-05,497.73205670015886,497.7320785999764,497.74102440010756,498.22444190015085,498.2254211001564,498.23221560008824,499.2239406001754,499.21583950007334,499.21594889997505,499.2239406001754,500.2160311001353,500.20740110008046,500.2075079001952,500.2160311001353,502.01187080005184,502.0036965999752,502.00420910003595,502.01187080005184,502.01187080005184,502.24100710009225,1,1,0.22771880007348955,None,stimuli/face.png,face,match,1,1,0.22771880007348955,,False,502.24112890008837,502.2411403001752,502.2411522001494,502.2493903001305,503.2779767999891,503.27049490017816,503.2705178000033,503.27053009998053,None,,498.23221560008824,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/ciseau.png,ciseau,match,1.63,1.72,1,71,71,0,1,1,0.3059797999449074,None,None,,,0,71,71,71,503.2779767999891,,,,,,,,,,,,,,,,503.27061080001295,503.2779767999891,8.010002784430981e-05,503.77407310018316,503.77412430010736,503.78207159996964,504.26571259996854,504.2671678001061,504.27401769999415,505.2697178001981,505.26171790016815,505.26185290003195,505.2697178001981,506.2612463000696,506.2532562999986,506.25337809999473,506.2612463000696,507.2531808000058,507.24489179998636,507.24500440014526,507.2531808000058,507.2531808000058,507.56174600007944,1,1,0.3059797999449074,None,stimuli/ciseau.png,ciseau,match,1,1,0.3059797999449074,,False,507.56186909996904,507.5618804001715,507.5618925001472,507.56981460005045,509.2865254001226,509.27831570012495,509.2783391000703,509.2783520000521,None,,504.27401769999415,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/zèbre.png,banane,mismatch,1.24,2.28,2,72,72,0,2,1,0.2704763999208808,None,None,,,0,72,72,72,509.2865254001226,,,,,,,,,,,,,,,,509.27843450009823,509.2865254001226,8.200015872716904e-05,509.78250239999034,509.7825245000422,509.79068520013243,510.27831290010363,510.2798774000257,510.2867405000143,511.2782960999757,511.26994560007006,511.2700659001712,511.2782960999757,512.273914600024,512.2656137000304,512.2657419000752,512.273914600024,513.6655046001542,513.6573572000489,513.6575313999783,513.6655046001542,513.6655046001542,513.9411563000176,2,1,0.2704763999208808,None,stimuli/zèbre.png,banane,mismatch,2,1,0.2704763999208808,,False,513.9412802001461,513.9412920000032,513.9413038999774,513.9488393000793,516.2238257001154,516.2157801000867,516.2158045000397,516.21581720002,None,,510.2867405000143,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/zèbre.png,zèbre,match,1.7,2.52,1,73,73,0,1,1,0.2528773001395166,None,p,13.56256700004451,None,0,73,73,73,516.2238257001154,,,,,,,,,,,,,,,,516.2159018001985,516.2238257001154,8.390005677938461e-05,516.7203968001995,516.7204415001906,516.7278815000318,517.2157080001198,517.2166888001375,517.2239050001372,518.2154898999725,518.2074196999893,518.2075231000781,518.2154898999725,519.2070622001775,519.198899100069,519.1990157000255,519.2070622001775,521.0987043001223,521.0907162001822,521.090855800081,521.0987043001223,521.0987043001223,521.3575272001326,1,1,0.2528773001395166,None,stimuli/zèbre.png,zèbre,match,1,1,0.2528773001395166,,False,521.3577265001368,521.3577386001125,521.3577513000928,521.3654575999826,523.8779552001506,523.8694933000952,523.8695168001577,537.4489410000388,p,,517.2239050001372,,,523.8779552001506,523.8779552001506,13.56256700004451,None,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/ciseau.png,ciseau,match,1.09,2.99,1,74,74,0,1,1,0.26340509997680783,None,None,,,0,74,74,74,537.4568566000089,,,,,,,,,,,,,,,,537.4490420001093,537.4568566000089,8.79000872373581e-05,537.952867400134,537.9528887001798,537.9610153001267,538.4487632000819,538.4497899000999,538.4569526000414,539.4486631001346,539.4408213000279,539.4409068999812,539.4486631001346,540.4403195001651,540.4323671001475,540.4324829999823,540.4403195001651,542.2317672001664,542.2239945000038,542.2241223000456,542.2317672001664,542.2317672001664,542.4993015001528,1,1,0.26340509997680783,None,stimuli/ciseau.png,ciseau,match,1,1,0.26340509997680783,,False,542.4994491001125,542.4994622999802,542.4994746001903,542.5108197000809,545.4985855000559,545.4903800999746,545.4904042000417,545.4904178001452,None,,538.4569526000414,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/ciseau.png,zèbre,mismatch,1.39,1.68,2,75,75,0,2,1,0.2538843001239002,None,None,,,0,75,75,75,545.4985855000559,,,,,,,,,,,,,,,,545.4904987001792,545.4985855000559,8.020014502108097e-05,545.9923396999948,545.9923816001974,545.9990128001664,546.4861558000557,546.4871410001069,546.4944609000813,547.4858282001223,547.4781410000287,547.4782676000614,547.4858282001223,548.4777566001285,548.4694183000829,548.4695419999771,548.4777566001285,549.7693797000684,549.7614991001319,549.7616264000535,549.7693797000684,549.7693797000684,550.0281766001135,2,1,0.2538843001239002,None,stimuli/ciseau.png,zèbre,mismatch,2,1,0.2538843001239002,,False,550.0283312001266,550.0283439001068,550.0283564000856,550.0362462999765,551.7109834000003,551.7031982999761,551.7032271001954,551.7032406001817,None,,546.4944609000813,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/banane.png,banane,match,1.77,1.36,1,76,76,0,1,1,0.25905360002070665,None,None,,,0,76,76,76,551.7109834000003,,,,,,,,,,,,,,,,551.7033220001031,551.7109834000003,8.150003850460052e-05,552.2067383001558,552.2067592001986,552.2151264999993,552.6985226999968,552.6995260000695,552.7065801001154,553.6984457999934,553.6901567999739,553.6902650000993,553.6984457999934,554.6945001999848,554.6858700001612,554.6859602001496,554.6945001999848,555.9896684000269,555.9823515000753,555.982465100009,555.9896684000269,555.9896684000269,556.2570211000275,1,1,0.25905360002070665,None,stimuli/banane.png,banane,match,1,1,0.25905360002070665,,False,556.2571569001302,556.2571696999948,556.2571819000877,556.2651264001615,557.6191788001452,557.6106450001244,557.6106686000712,557.6106820001733,None,,552.7065801001154,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/zèbre.png,zèbre,match,1.04,1.05,1,77,77,0,1,1,0.32901469990611076,None,None,,,0,77,77,77,557.6191788001452,,,,,,,,,,,,,,,,557.610767000122,557.6191788001452,8.389982394874096e-05,558.1152713000774,558.1152906999923,558.1230439001229,558.6068216001149,558.6077896000352,558.6150778001174,559.606944500003,559.5985146001913,559.5986167001538,559.606944500003,560.6023448000196,560.594379800139,560.5945001000073,560.6023448000196,562.2945489000995,562.2858274001628,562.2859668000601,562.2945489000995,562.2945489000995,562.6323169001844,1,1,0.32901469990611076,None,stimuli/zèbre.png,zèbre,match,1,1,0.32901469990611076,,False,562.6324634000193,562.6324765000027,562.6324889999814,562.639723500004,563.6857295001391,563.6780762001872,563.6780996001326,563.6781119001098,None,,558.6150778001174,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/banane.png,zèbre,mismatch,1.3,1.98,2,78,78,0,2,1,0.46255689999088645,None,None,,,0,78,78,78,563.6857295001391,,,,,,,,,,,,,,,,563.678196700057,563.6857295001391,8.330005221068859e-05,564.1815933000762,564.1816126001067,564.1902929001953,564.6738248001784,564.6748210000806,564.6816320000216,565.6732607001904,565.6653551000636,565.6655278999824,565.6732607001904,566.6734193000011,566.6609104999807,566.6610301001929,566.6734193000011,567.8651445000432,567.8567962001543,567.8569219000638,567.8651445000432,567.8651445000432,568.332118100021,2,1,0.46255689999088645,None,stimuli/banane.png,zèbre,mismatch,2,1,0.46255689999088645,,False,568.3322354000993,568.3322483000811,568.3322607001755,568.3403676999733,570.3152191000991,570.306899700081,570.3069292001892,570.3069448000751,None,,564.6816320000216,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/face.png,zèbre,mismatch,1.26,2.49,2,79,79,0,2,1,0.23400010005570948,None,None,,,0,79,79,79,570.3152191000991,,,,,,,,,,,,,,,,570.3070272000041,570.3152191000991,8.080014958977699e-05,570.8150844001211,570.8151062000543,570.8231184000615,571.3066802001558,571.30765660014,571.3145143999718,572.311013000086,572.3025262001902,572.3026356000919,572.311013000086,573.3022104999982,573.2944634000305,573.2945564000402,573.3022104999982,574.4937651001383,574.485459000105,574.4855681001209,574.4937651001383,574.4937651001383,574.7322672000155,2,1,0.23400010005570948,None,stimuli/face.png,zèbre,mismatch,2,1,0.23400010005570948,,False,574.7324275001884,574.7324408001732,574.7324541001581,574.7400964000262,577.2233814999927,577.2151114000008,577.2151401001029,577.2151542000938,None,,571.3145143999718,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/face.png,face,match,1.21,2.72,1,80,80,0,1,1,0.26937699993140996,None,None,,,0,80,80,80,577.2233814999927,,,,,,,,,,,,,,,,577.2152367001399,577.2233814999927,8.209981024265289e-05,577.7149943001568,577.7150155000854,577.7232654001564,578.2112273001112,578.2121974001639,578.2190894000232,579.2106030001305,579.2026291000657,579.202717800159,579.2106030001305,580.2025737001095,580.1938728999812,580.1939654999878,580.2025737001095,581.9939842000604,581.986041800119,581.9861477001105,581.9939842000604,581.9939842000604,582.2697644999716,1,1,0.26937699993140996,None,stimuli/face.png,face,match,1,1,0.26937699993140996,,False,582.2699035999831,582.2699163001962,582.269928800175,582.2771254000254,584.994037500117,584.9872159000952,584.9872394001577,584.9872520000208,None,577.7232654001564,578.2190894000232,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/ciseau.png,zèbre,mismatch,1.68,1.32,2,81,81,0,2,1,0.3138337000273168,None,None,,,0,81,81,81,584.994037500117,,,,,,,,,,,,,,,,584.9873443001416,584.994037500117,9.249988943338394e-05,585.490267300047,585.490311600035,585.4980747001246,585.9816317001823,585.9826218001544,585.9896899000742,586.9856577001046,586.9773701999802,586.9776357000228,586.9856577001046,587.9812294000294,587.9732596001122,587.9733494999819,587.9812294000294,589.0776305000763,589.0690760000143,589.069192700088,589.0776305000763,589.0776305000763,589.3943098001182,2,1,0.3138337000273168,None,stimuli/ciseau.png,zèbre,mismatch,2,1,0.3138337000273168,,False,589.3944377000444,589.394449400017,589.3944616999943,589.4023008001968,590.7149369001854,590.7064885001164,590.7065122001804,590.7065245001577,None,,585.9896899000742,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/zèbre.png,zèbre,match,1.21,2.01,1,82,82,0,1,1,0.24593920004554093,None,None,,,0,82,82,82,590.7149369001854,,,,,,,,,,,,,,,,590.7066085999832,590.7149369001854,8.210004307329655e-05,591.2109092001338,591.2109497999772,591.2190003001597,591.7023381001782,591.7033389999997,591.7105509999674,592.7023412000854,592.6941586001776,592.6942780001555,592.7023412000854,593.6938535000663,593.686106499983,593.6862207001541,593.6938535000663,595.5856064001564,595.5772792000789,595.5773957001511,595.5856064001564,595.5856064001564,595.8402480001096,1,1,0.24593920004554093,None,stimuli/zèbre.png,zèbre,match,1,1,0.24593920004554093,,False,595.8403807000723,595.8403927001636,595.8404052001424,595.8479474000633,597.8520983001217,597.844042000128,597.8440648000687,597.8440777000505,None,,591.7105509999674,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/banane.png,banane,match,1.03,1.52,1,83,83,0,1,1,0.2924416000023484,None,None,,,0,83,83,83,597.8520983001217,,,,,,,,,,,,,,,,597.8441616999917,597.8520983001217,8.25000461190939e-05,598.3480669001583,598.3480877999682,598.356702900026,598.8399116999935,598.8409194000997,598.8500059000216,599.8438477001619,599.835550900083,599.8357325000688,599.8438477001619,600.8354917999823,600.8273305001203,600.8274481999688,600.8354917999823,601.9314011000097,601.9233870001044,601.9235106999986,601.9314011000097,601.9314011000097,602.2271070000716,1,1,0.2924416000023484,None,stimuli/banane.png,banane,match,1,1,0.2924416000023484,,False,602.22721250006,602.2272247001529,602.2272371000145,602.235165100079,603.7478818001691,603.739639500156,603.7396633001044,603.7396752000786,None,,598.8500059000216,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/face.png,banane,mismatch,1.05,2.99,2,84,84,0,2,1,0.25174589990638196,None,None,,,0,84,84,84,603.7478818001691,,,,,,,,,,,,,,,,603.7397567001171,603.7478818001691,8.080014958977699e-05,604.2436912001576,604.2437340000179,604.2565648001619,604.7398962001316,604.7409222000279,604.7478200001642,605.739138300065,605.7315895999782,605.7316984001081,605.739138300065,606.7351963999681,606.7271084000822,606.7272359000053,606.7351963999681,608.7313008001074,608.72308850009,608.7232709000818,608.7313008001074,608.7313008001074,608.9913139001001,2,1,0.25174589990638196,None,stimuli/face.png,banane,mismatch,2,1,0.25174589990638196,,False,608.9914397001266,608.9914512999821,608.9914632001892,608.9978440001141,611.9806962001603,611.9728781001177,611.9729025000706,611.9729218001012,None,,604.7478200001642,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/banane.png,zèbre,mismatch,1.04,1.5,2,85,85,0,2,1,0.22318190010264516,None,None,,,0,85,85,85,611.9806962001603,,,,,,,,,,,,,,,,611.9730052000377,611.9806962001603,8.130003698170185e-05,612.4806608001236,612.4806845001876,612.4852752001025,612.9728340001311,612.9738549999893,612.9813185001258,613.9725177001674,613.9649190001655,613.9650407000445,613.9725177001674,614.9686263999902,614.9606649000198,614.9607814999763,614.9686263999902,616.5603509000503,616.5523392001633,616.552467700094,616.5603509000503,616.5603509000503,616.7857032001484,2,1,0.22318190010264516,None,stimuli/banane.png,zèbre,mismatch,2,1,0.22318190010264516,,False,616.7858488000929,616.7858618001919,616.7858737001661,616.7936778001022,618.2899238001555,618.2809764000122,618.2810005000792,618.2810136000626,None,,612.9813185001258,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/zèbre.png,zèbre,match,1.49,1.82,1,86,86,0,1,1,0.23579890001565218,None,None,,,0,86,86,86,618.2899238001555,,,,,,,,,,,,,,,,618.2811026000418,618.2899238001555,8.950009942054749e-05,618.7854975999799,618.7855261000805,618.7939548001159,619.2771998001263,619.2781510001514,619.2852621001657,620.2809270001017,620.2733170001302,620.273422600003,620.2809270001017,621.2727689000312,621.2648025001399,621.2649120001588,621.2727689000312,622.7643022001721,622.755987400189,622.7561500000302,622.7643022001721,622.7643022001721,623.0065302001312,1,1,0.23579890001565218,None,stimuli/zèbre.png,zèbre,match,1,1,0.23579890001565218,,False,623.0066770000849,623.0066898001824,623.006701500155,623.0139731001109,624.8313155001961,624.8232140999753,624.8232371001504,624.8232499000151,None,,619.2852621001657,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
stimuli/face.png,ciseau,mismatch,1.02,1.88,2,87,87,0,2,1,0.23325829999521375,None,None,,,0,87,87,87,624.8313155001961,,,,,,,,,,,,,,,,624.8233321001753,624.8313155001961,8.130003698170185e-05,625.3273388000671,625.3273589001037,625.3352512000129,625.8205640001688,625.8216440000106,625.8310561000835,626.8270354000852,626.8204485999886,626.8205560999922,626.8270354000852,627.8184422000777,627.8104183000978,627.8105291000102,627.8184422000777,628.8140400999691,628.8063662000932,628.806495900033,628.8140400999691,628.8140400999691,629.0484164000954,2,1,0.23325829999521375,None,stimuli/face.png,ciseau,mismatch,2,1,0.23325829999521375,,False,629.0485321001615,629.048543300014,629.0485549999867,629.0563974000979,630.9312355001457,630.9228848000057,630.9229075000621,630.9229216000531,None,,625.8310561000835,,,,,,,,,,,,,,sub-098,001,2025-06-25_13h51.59.585,FunctionalLocalizer,2024.2.4,115.53561165268717,1,2,"['1', '2']",2025-06-25 13h53.02.593239 -0400,
